taxid	count	resolved_rank	kingdom	phylum	class	order	family	genus	species
2978286	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rheum	Rheum uninerve
2979711	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia qingheensis
2979851	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Clematis	Clematis calcicola
2979853	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Hymenidium	Hymenidium tsekuense
2980205	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Saussurea	Saussurea oligocephala
2980206	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus shennongii
2980405	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus doumeri
2980470	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Pennisetum	Pennisetum giganteum
2980633	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Hemipilia	Hemipilia yajiangensis
2980749	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Vincetoxicum	Vincetoxicum pingtaoanum
2981182	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Cenchrus	Cenchrus fungigraminus
2981233	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Ebenaceae	Diospyros	Diospyros sutchuensis
2981239	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Baptisia	Baptisia leucophaea
2981240	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Centrosema	Centrosema coriaceum
2981241	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Tephrosia	Tephrosia onobrychoides
2981372	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Diplolaena	Diplolaena obovata
2981376	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Eriostemon	Eriostemon banksii
2981400	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Nematolepis	Nematolepis wilsonii
2981423	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Phebalium	Phebalium whitei
2981431	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Corynonema	Corynonema pungens
2981558	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Hedychium	Hedychium bijiangense
2981559	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Hedychium	Hedychium tienlinense
2982174	1	species	Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Dryopteris	Dryopteris gaoligongensis
2982181	1	species	Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Dryopteris	Dryopteris deparioides
2982182	1	species	Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Dryopteris	Dryopteris fulgens
2982183	1	species	Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Dryopteris	Dryopteris yoroii
2982184	1	species	Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Dryopteris	Dryopteris sinonepalensis
2982281	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Mutarda	Mutarda arvensis
2982282	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Dvorakia	Dvorakia alaica
2982759	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Sium	Sium ventricosum
2982993	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia huulungensis
2983343	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Cleobulia	Cleobulia coccinea
2983402	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia luteistriata
2983773	1	species	Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Bolbitis	Bolbitis hekouensis
2983778	1	species	Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Bolbitis	Bolbitis sinensis
2983818	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis berlandieri
2984243	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Zingiber	Zingiber cochleariforme
2984244	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Zingiber	Zingiber flavomaculosum
2984246	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Zingiber	Zingiber koshunense
2984247	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Zingiber	Zingiber leptorrhizum
2984253	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Zingiber	Zingiber yingjiangense
2984468	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Dischidia	Dischidia australis
2984471	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Austrobaileyales	Schisandraceae	Illicium	Illicium brevistylum
2984984	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Dischidia	Dischidia griffithii
2984985	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Dischidia	Dischidia ruscifolia
2984991	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Hoya	Hoya commutata
2984992	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Hoya	Hoya radicalis
2984993	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Hoya	Hoya rigida
2984994	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Hoya	Hoya silvatica
2985481	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Chonemorpha	Chonemorpha eriostylis
2986129	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Polygalaceae	Polygala	Polygala subopposita
2986131	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Coelogyne	Coelogyne niana
2986132	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Coelogyne	Coelogyne ventricosa
2986133	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Coelogyne	Coelogyne kouytcheensis
2986448	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Pittosporaceae	Pittosporum	Pittosporum crispulum
2986450	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Pittosporaceae	Pittosporum	Pittosporum kunmingense
2986451	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Pittosporaceae	Pittosporum	Pittosporum merrillianum
2986452	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Pittosporaceae	Pittosporum	Pittosporum paniculiferum
2986453	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Pittosporaceae	Pittosporum	Pittosporum parvicapsulare
2986454	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Pittosporaceae	Pittosporum	Pittosporum perryanum
2986456	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Mimulicalyx	Mimulicalyx rosulatus
2986521	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Dalbergia	Dalbergia tsoi
2986623	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Schizostachyum	Schizostachyum auriculatum
2987624	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola ramiflora
2990783	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Coelostegia	Coelostegia griffithii
2991492	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia stechmanniana
2991586	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Peucedanum	Peucedanum nanum
2991587	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Peucedanum	Peucedanum violaceum
2991877	1	species	Viridiplantae	Streptophyta	Polypodiopsida	Schizaeales	Lygodiaceae	Lygodium	Lygodium merrillii
2992064	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Peucedanum	Peucedanum franchetii
2992182	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Agave	Agave vivipara
2992294	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus aestivalis
2992295	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus cibagouensis
2992296	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus filipes
2992298	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus rutilans
2992612	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Papaveraceae	Hypecoum	Hypecoum zhukanum
2992654	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Adonis	Adonis mongolica
2992860	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Iridaceae	Dierama	Dierama igneum
2992861	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Iridaceae	Diplarrena	Diplarrena moraea
2993124	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Loranthaceae	Plicosepalus	Plicosepalus acaciae
2993429	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Polygonatum	Polygonatum infundiflorum
2993537	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Allium	Allium confragosum
2993538	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Allium	Allium michaelis
2993539	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Allium	Allium nikolaii
2993613	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Iridaceae	Watsonia	Watsonia pillansii
2993895	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Papaveraceae	Corydalis	Corydalis longicalcarata
2993896	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Papaveraceae	Corydalis	Corydalis anthriscifolia
2993949	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Synotis	Synotis cavaleriei
2993950	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Synotis	Synotis duclouxii
2994360	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Cotoneaster	Cotoneaster rosiflorus
2994578	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Iridaceae	Iris	Iris austrotschatkalica
2994637	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Crassulaceae	Orostachys	Orostachys latielliptica
2994638	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Crassulaceae	Orostachys	Orostachys margaritifolia
2994697	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Syzygium	Syzygium tsoongii
2994847	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Coffea	Coffea bissetiae
2994948	1	species	Viridiplantae	Streptophyta	Andreaeopsida	Andreaeales	Andreaeaceae	Andreaea	Andreaea regularis
2994949	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola belophylla
2995247	1	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Persicaria	Persicaria chinensis
2995248	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Saussurea	Saussurea sagittifolia
2995338	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Ligusticopsis	Ligusticopsis miyiensis
2995342	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Polygonatum	Polygonatum caulialatum
2995343	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Polygonatum	Polygonatum praecox
2995350	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Peucedanum	Peucedanum huangshanense
2995469	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Bromeliaceae	Brocchinia	Brocchinia hechtioides
2995470	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Clethraceae	Clethra	Clethra petelotii
2996044	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex	Ilex metabaptista
2996511	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Pleioblastus	Pleioblastus ovatoauritus
2996536	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus gambleana
2996547	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Sasaella	Sasaella kogasensis
2996715	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Lythraceae	Lagerstroemia	Lagerstroemia suprareticulata
2997898	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Peucedanum	Peucedanum muliense
2998085	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum neocardenasii
2998809	1	forma	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza sativa
2998964	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Urticaceae	Pilea	Pilea cavernicola
2999071	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Paphiopedilum	Paphiopedilum nataschae
3002497	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Myrtopsis	Myrtopsis sp. Munzinger 3458
3002538	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Drummondita	Drummondita fulva
3002539	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Philotheca	Philotheca tomentella
3002699	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Leontopodium	Leontopodium conglobatum
3002700	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Leontopodium	Leontopodium delavayanum
3002701	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Leontopodium	Leontopodium fangingense
3002702	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Leontopodium	Leontopodium giraldii
3002910	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Fagaceae	Lithocarpus	Lithocarpus dahuensis
3003209	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Paphiopedilum	Paphiopedilum agusii
3003557	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Meliaceae	Toona	Toona fargesii
3004043	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronicastrum	Veronicastrum latifolium
3004057	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene lhassana
3013917	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Bignoniaceae	Adenocalymma	Adenocalymma albiflorum
3013920	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Bignoniaceae	Adenocalymma	Adenocalymma candolleanum
3013936	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Boraginales	Boraginaceae	Trigonotis	Trigonotis barkamensis
3013937	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Boraginales	Boraginaceae	Trigonotis	Trigonotis coreana
3013938	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Boraginales	Boraginaceae	Trigonotis	Trigonotis corispermoides
3013939	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Boraginales	Boraginaceae	Trigonotis	Trigonotis delicatula
3013940	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Boraginales	Boraginaceae	Trigonotis	Trigonotis gracilipes
3013941	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Boraginales	Boraginaceae	Trigonotis	Trigonotis laxa
3013942	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Boraginales	Boraginaceae	Trigonotis	Trigonotis leucantha
3013945	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Boraginales	Boraginaceae	Trigonotis	Trigonotis omeiensis
3013947	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Boraginales	Boraginaceae	Trigonotis	Trigonotis tenera
3013948	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Boraginales	Boraginaceae	Trigonotis	Trigonotis zhuokejiensis
3014247	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Cyanea	Cyanea calycina
3014869	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Barleria	Barleria siamensis
3014870	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Hernandiaceae	Illigera	Illigera cordata
3014993	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Smilacaceae	Smilax	Smilax astrosperma
3015603	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Aspidistra	Aspidistra obliquipeltata
3015604	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Tupistra	Tupistra muricata
3015786	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Filipendula	Filipendula auriculata
3018389	1	species	Viridiplantae	Streptophyta	Lycopodiopsida	Isoetales	Isoetaceae	Isoetes	Isoetes baodongii
3018408	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Ulmaceae	Ulmus	Ulmus mianzhuensis
3018801	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Begoniaceae	Begonia	Begonia amoeboides
3018802	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Begoniaceae	Begonia	Begonia anisosepala
3018803	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Begoniaceae	Begonia	Begonia depauperata
3019043	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Serjania	Serjania erecta
3019293	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex	Ilex cauliflora
3019297	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex	Ilex dicarpa
3019301	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex	Ilex kunmingensis
3019303	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex	Ilex nitidissima
3019304	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex	Ilex peiradena
3019305	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex	Ilex robustinervosa
3019309	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex	Ilex subrugosa
3019315	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex	Ilex jingxiensis
3019641	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronicastrum	Veronicastrum rhombifolium
3019642	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronicastrum	Veronicastrum robustum
3019644	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronicastrum	Veronicastrum yunnanense
3019665	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Gesneriaceae	Skogea	Skogea enpingensis
3019666	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Gesneriaceae	Beccarinda	Beccarinda cordifolia
3019667	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Gesneriaceae	Litostigma	Litostigma coriaceifolium
3019668	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Gesneriaceae	Rhynchotechum	Rhynchotechum nirijuliense
3019850	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga erectisepala
3019852	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga nangqenica
3019853	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga pratensis
3019858	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga yushuensis
3020270	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Hamamelidaceae	Corylopsis	Corylopsis glaucescens
3020271	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Hamamelidaceae	Corylopsis	Corylopsis trabeculosa
3020272	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Altingiaceae	Liquidambar	Liquidambar chinensis
3020928	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Dendrolirium	Dendrolirium lasiopetalum
3020961	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Chiloschista	Chiloschista guangdongensis
3024257	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Ligusticum	Ligusticum yushuense
3024258	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Pleurospermum	Pleurospermum astrantioideum
3024259	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Pleurospermum	Pleurospermum rupestre
3024260	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Pleurospermum	Pleurospermum gonocaulum
3024791	1	species		Rhodophyta	Florideophyceae	Gigartinales	Caulacanthaceae	Catenella	Catenella fusiformis
3024796	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Diheteropogon	Diheteropogon filifolius
3024799	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Elymandra	Elymandra archaelymandra
3024805	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Schizachyrium	Schizachyrium delicatum
3024831	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Hamamelidaceae	Corylopsis	Corylopsis stelligera
3024860	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Altingiaceae	Liquidambar	Liquidambar multinervis
3024958	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Ajuga	Ajuga nubigena
3024959	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Nepeta	Nepeta dentata
3024960	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Nepeta	Nepeta thomsonii
3025131	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Magnoliales	Magnoliaceae	Magnolia	Magnolia yarumalensis
3025132	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Magnoliales	Magnoliaceae	Magnolia	Magnolia guatapensis
3025157	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Indigofera	Indigofera caudata
3025176	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Anacardiaceae	Mangifera	Mangifera similis
3025286	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Clinopodium	Clinopodium euosmum
3025959	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lonicera	Lonicera szechuanica
3026110	1	species	Viridiplantae	Streptophyta	Bryopsida	Dicranales	Dicranaceae	Dicranum	Dicranum hengduanensis
3026407	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Aspidistra	Aspidistra crassifila
3026411	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Crassulaceae	Hylotelephium	Hylotelephium viridescens
3026412	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	Sedum taquetii
3026878	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Adenostemma	Adenostemma madurense
3027164	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Aspidistra	Aspidistra erecta
3027165	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Aspidistra	Aspidistra longgangensis
3027166	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Aspidistra	Aspidistra nankunshanensis
3027246	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Begoniaceae	Begonia	Begonia obsolescens
3027247	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Begoniaceae	Begonia	Begonia smithiana
3027960	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga viridiflora
3028188	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Periploca	Periploca tsiangii
3028551	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Chuniophoenix	Chuniophoenix suoitienensis
3028607	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Swertia	Swertia divaricata
3029021	1	species	Viridiplantae	Streptophyta	Pinopsida	Cupressales	Taxaceae	Torreya	Torreya dapanshanica
3029022	1	species	Viridiplantae	Streptophyta	Pinopsida	Cupressales	Taxaceae	Torreya	Torreya jiulongshanensis
3029072	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Gesneriaceae	Hemiboea	Hemiboea yongfuensis
3030046	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Anaphalis	Anaphalis royleana
3030636	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Gelidocalamus	Gelidocalamus multifolius
3030641	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Gelidocalamus	Gelidocalamus zixingensis
3031286	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Linaria	Linaria buriatica
3031288	1	species	Viridiplantae	Chlorophyta	Trebouxiophyceae	Watanabeales	Watanabeaceae	Calidiella	Calidiella yingdensis
3031466	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Filipendula	Filipendula nuda
3032019	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Sanicula	Sanicula coerulescens
3032020	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Sanicula	Sanicula brevispina
